Class,Type,Commit Number,Commit Hash,Diff URL,Code Churn,Lines Added,Lines Deleted,Modified Files,From CBO,To CBO,From DIT,To DIT,From LCOM,To LCOM,From LOC,To LOC,From NOC,To NOC,From RFC,To RFC,From WMC,To WMC,Method Invocations,Refactoring Patterns
com.pinecone.framework.util.json.JSONUtils,class,237 -> 238,78bee3fde8468d035c492f320ea5c92000640584 -> 32ca42d624249ad30973bdb88c906ad8cb3ab1f0,"['https://github.com/DragonKingpin/Hydra/commit/eeadb0977c69e9f983a0cf30d4ee1e546c338632', 'https://github.com/DragonKingpin/Hydra/commit/2e5dd9ae1cc5ca4804309a547b9bd4218d28a438', 'https://github.com/DragonKingpin/Hydra/commit/542324d6f2f52564dd2423ab51c75f2d69e83b37', 'https://github.com/DragonKingpin/Hydra/commit/141e7f8404d5d2a0da2e2420ee896f590e7a4dbc', 'https://github.com/DragonKingpin/Hydra/commit/f411fc33917a974936b3bffb34392cece3ebf5e6', 'https://github.com/DragonKingpin/Hydra/commit/8f0952cb971b86460e40b37cac028ee0e8604ccf', 'https://github.com/DragonKingpin/Hydra/commit/301d10f55f881dc10bbff149503a73b6010dc6ff', 'https://github.com/DragonKingpin/Hydra/commit/07f7bb646855c138ddda5c2739c3ba426944323b', 'https://github.com/DragonKingpin/Hydra/commit/5b9200c67987e16453c834c2230d01ff48895ff7', 'https://github.com/DragonKingpin/Hydra/commit/78bee3fde8468d035c492f320ea5c92000640584', 'https://github.com/DragonKingpin/Hydra/commit/32ca42d624249ad30973bdb88c906ad8cb3ab1f0', 'https://github.com/DragonKingpin/Hydra/commit/bc6e0cd1ac720cbcaa824b207a127c39e0c20f02']",0,0,0,80,8.0,8.0,1.0,1.0,91.0,91.0,236.0,236.0,0.0,0.0,44.0,42.0,100.0,100.0,toInt32Key[ parseInt():2 intValue():1 toString():1 ] getOwnPropertyNames[ next():1 size():1 keys():1 hasNext():1 ] doubleToString[ numberLikeStringTransfer():1 isInfinite():1 toString():1 isNaN():1 ] valueToString[ toString():5 getClass():1 toJSONString():1 jsonQuote():1 equals():1 numberToString():1 isArray():1 ] noneStartZeroInteger[ length():2 charAt():2 substring():1 startsWith():1 ] asInt32Key[ parseInt():1 intValue():1 ] numberLikeStringTransfer[ indexOf():3 endsWith():2 length():2 substring():2 ] asStringKey[ toString():1 ] stringToValue[ equalsIgnoreCase():4 indexOf():3 intValue():2 equals():2 length():2 isInfinite():1 parseLong():1 valueOf():1 toString():1 isNaN():1 noneStartZeroInteger():1 charAt():1 ] numberToString[ numberLikeStringTransfer():1 toString():1 prospectNumberQualify():1 ] wrapValue[ getClass():3 startsWith():2 getPackage():1 getName():1 equals():1 isArray():1 getClassLoader():1 toString():1 ] prospectNumberQualify[ isInfinite():2 isNaN():2 ] cloneElement[ clone():2 ] ,Pinecones/Pinecone/src/main/java/com/pinecone/framework/util/json/JSONUtils.java: [Extract Method(54)]
com.pinecone.hydra.storage.volume.entity.local.spanned.receive.TitanSpannedChannelReceive64,class,182 -> 193,d703d9650b7f7b47479bf06bffe98225018ae66c -> 462c24dc456de0abff75f038e5f4f97efae6d0a8,"['https://github.com/DragonKingpin/Hydra/commit/5552e865444e9a279fa5dd883340879012ec444b', 'https://github.com/DragonKingpin/Hydra/commit/992375269c45e9636cc5f6946b2f08b59ac2dc60', 'https://github.com/DragonKingpin/Hydra/commit/d703d9650b7f7b47479bf06bffe98225018ae66c', 'https://github.com/DragonKingpin/Hydra/commit/462c24dc456de0abff75f038e5f4f97efae6d0a8', 'https://github.com/DragonKingpin/Hydra/commit/b9eb892c3ff10002437ac5848843745cd22b231d', 'https://github.com/DragonKingpin/Hydra/commit/eaa56db923011af96d5a1cbb2bba86e6fdb313e0']",10,4,6,47,18.0,18.0,1.0,1.0,9.0,9.0,52.0,50.0,0.0,0.0,27.0,26.0,13.0,13.0,receive[  ] TitanSpannedChannelReceive64[ getSpannedVolume():1 getChannel():1 getDestDirPath():1 getVolumeTree():1 getReceiveStorageObject():1 ] ,"Pinecones/Hydra/src/main/java/com/pinecone/hydra/storage/volume/entity/local/spanned/receive/TitanSpannedChannelReceive64.java: [Extract Method(58), Change Parameter Type(4)]"
com.pinecone.framework.system.GenericMasterTaskManager,class,192 -> 262,58d6eaa978c00c296e846217bbf583e9256147f0 -> 3056cbafc0ab889546c13a5c2a2877e25c57d6c2,"['https://github.com/DragonKingpin/Hydra/commit/2e5dd9ae1cc5ca4804309a547b9bd4218d28a438', 'https://github.com/DragonKingpin/Hydra/commit/6be7f7f7f7d7a27e14a01de9339baeb460c49edb', 'https://github.com/DragonKingpin/Hydra/commit/8b1a61b80b938fa8a2a6fe393ecc2a35c7f071d9', 'https://github.com/DragonKingpin/Hydra/commit/21704eb75629096383cc09c991d9e3287589bc27', 'https://github.com/DragonKingpin/Hydra/commit/83c996fcf8bb94d25a8928a4bcb422f73cb46935', 'https://github.com/DragonKingpin/Hydra/commit/7d037c92b83855edc54a97e949d20ec657aecfe1', 'https://github.com/DragonKingpin/Hydra/commit/301d10f55f881dc10bbff149503a73b6010dc6ff', 'https://github.com/DragonKingpin/Hydra/commit/07f7bb646855c138ddda5c2739c3ba426944323b', 'https://github.com/DragonKingpin/Hydra/commit/031328204a041dd5a69e677e4a58650e6055906e', 'https://github.com/DragonKingpin/Hydra/commit/b8f74984bec8ca18b7c56b8c40e30ac7aec0b392', 'https://github.com/DragonKingpin/Hydra/commit/58d6eaa978c00c296e846217bbf583e9256147f0', 'https://github.com/DragonKingpin/Hydra/commit/3056cbafc0ab889546c13a5c2a2877e25c57d6c2']",31,4,27,66,11.0,9.0,1.0,1.0,600.0,533.0,267.0,248.0,0.0,0.0,69.0,65.0,66.0,64.0,summon[ add():1 split():1 spawn():1 getExclusiveTasks():1 get():1 ] commitSuicide[ add():1 getSyncApoptosisQueue():1 ] isTerminated[ getValue():2 getAffiliateThread():1 entrySet():1 isTerminated():1 isDaemon():1 getExecutumPool():1 ] notifyExecuting[ register():1 ] executeZionSequence[ getValue():1 println():1 getName():1 entrySet():1 format():1 getId():1 store():1 getVitalResources():1 ] apoptosis[ apoptosis():2 kill():2 getSyncApoptosisQueue():1 isApproveLifeRenewal():1 println():1 hashCode():1 format():1 poll():1 ] getClassLoader[  ] purge[ clear():3 getExclusiveTasks():1 terminate():1 getExecutumPool():1 getVitalResources():1 ] getFatalityCount[  ] GenericMasterTaskManager[ currentThread():1 getSystem():1 getContextClassLoader():1 getGlobalClassLoader():1 ] getExecutumPool[  ] syncWaitingTerminated[ isTerminated():2 wait():1 arriveAndAwaitAdvance():1 ] getSyncApoptosisQueue[  ] getParentProcessum[  ] nomenclature[ getName():2 getParentProcessum():1 toLowerCase():1 format():1 ] getSystem[  ] getVitalResources[  ] isPooled[  ] add[ put():2 getName():1 getExclusiveTasks():1 getId():1 getExecutumPool():1 ] erase[ remove():2 getName():1 getExclusiveTasks():1 getId():1 getExecutumPool():1 autopsy():1 ] getExclusiveTasks[  ] resumeAll[ resume():1 getValue():1 entrySet():1 getExecutumPool():1 ] killAll[ isTerminated():2 getValue():1 entrySet():1 getExecutumPool():1 kill():1 forceTermination():1 ] kill[ erase():1 kill():1 ] notifyFinished[ arriveAndDeregister():1 ] isApproveLifeRenewal[  ] spawn[ getSystem():2 handleLiveException():2 getClass():1 loadClass():1 getClassLoader():1 newInstance():1 getConstructor():1 ] size[ size():1 getExecutumPool():1 ] getVitalizeCount[  ] terminate[ executeZionSequence():1 killAll():1 ] sendApoptosisSignal[ getValue():1 entrySet():1 apoptosis():1 getExecutumPool():1 ] autopsy[  ] suspendAll[ suspend():1 getValue():1 entrySet():1 getExecutumPool():1 ] ,Pinecones/Pinecone/src/main/java/com/pinecone/framework/system/GenericMasterTaskManager.java: [Extract Method(10)]
com.pinecone.summer.ArchWizardum,class,5 -> 100,2e5dd9ae1cc5ca4804309a547b9bd4218d28a438 -> 8b1a61b80b938fa8a2a6fe393ecc2a35c7f071d9,"['https://github.com/DragonKingpin/Hydra/commit/2e5dd9ae1cc5ca4804309a547b9bd4218d28a438', 'https://github.com/DragonKingpin/Hydra/commit/8b1a61b80b938fa8a2a6fe393ecc2a35c7f071d9', 'https://github.com/DragonKingpin/Hydra/commit/21704eb75629096383cc09c991d9e3287589bc27', 'https://github.com/DragonKingpin/Hydra/commit/83c996fcf8bb94d25a8928a4bcb422f73cb46935', 'https://github.com/DragonKingpin/Hydra/commit/03b455f8cad20f2e37826f29480aee14d33c5003', 'https://github.com/DragonKingpin/Hydra/commit/d703d9650b7f7b47479bf06bffe98225018ae66c', 'https://github.com/DragonKingpin/Hydra/commit/b07811a0da7120f47c96a2ed31e88ae0eb645db2']",0,0,0,87,13.0,12.0,2.0,2.0,300.0,300.0,100.0,100.0,1.0,1.0,23.0,23.0,33.0,33.0,getControlCommand[ getControlCommand():1 ] $_FILES[  ] beforeDispatch[  ] ArchWizardum[  ] out[ getConnection():1 out():1 ] getModelCommand[ getModelCommand():1 ] $_POST[ getConnection():1 $_POST():1 ] spawnActionQuerySpell[ spawnActionControlSpell():1 ] $_REQUEST[ getConnection():1 $_REQUEST():1 ] getCurrentMultipartRequest[ getConnection():1 getMultipartRequest():1 ] redirect[ $_RESPONSE():1 sendRedirect():1 ] spawnActionControlSpell[ system():3 isEmpty():2 getControlParameter():1 getModelParameter():1 prototypeName():1 getWizardParameter():1 ] afterDispatch[  ] spawnControlQuerySpell[ spawnActionControlSpell():1 ] getWizardCommand[ getWizardCommand():1 ] $_RESPONSE[ getConnection():1 $_RESPONSE():1 ] summonNormalGenieByCallHisName[  ] $_COOKIE[ getConnection():1 $_COOKIE():1 ] system[  ] stop[ stop():1 ] $_GPC[ getConnection():1 $_GPC():1 ] getSystemDispatcher[  ] writer[ getConnection():1 writer():1 ] $_GET[ getConnection():1 $_GET():1 ] spawnWizardQuerySpell[ system():1 getWizardParameter():1 ] ,"Pinecones/Summer/src/main/java/com/pinecone/summer/ArchWizardum.java: [Change Return Type(2), Move And Rename Class(1), Move Package(1), Rename Method(1), Extract Superclass(1), Extract Subclass(1)]"
com.pinecone.framework.system.prototype.PinenutTraits,class,4 -> 5,eeadb0977c69e9f983a0cf30d4ee1e546c338632 -> 2e5dd9ae1cc5ca4804309a547b9bd4218d28a438,"['https://github.com/DragonKingpin/Hydra/commit/eeadb0977c69e9f983a0cf30d4ee1e546c338632', 'https://github.com/DragonKingpin/Hydra/commit/2e5dd9ae1cc5ca4804309a547b9bd4218d28a438', 'https://github.com/DragonKingpin/Hydra/commit/8b1a61b80b938fa8a2a6fe393ecc2a35c7f071d9', 'https://github.com/DragonKingpin/Hydra/commit/21704eb75629096383cc09c991d9e3287589bc27', 'https://github.com/DragonKingpin/Hydra/commit/83c996fcf8bb94d25a8928a4bcb422f73cb46935', 'https://github.com/DragonKingpin/Hydra/commit/97d6540cf6a241ac3422ea1f2722cb6685f35468', 'https://github.com/DragonKingpin/Hydra/commit/07f7bb646855c138ddda5c2739c3ba426944323b', 'https://github.com/DragonKingpin/Hydra/commit/de818e2c58b5b3a529c6594b1524bb0d58baf8ac']",0,0,0,970,5.0,4.0,1.0,1.0,8.0,8.0,66.0,66.0,0.0,0.0,13.0,13.0,19.0,19.0,invokeToString[ getClass():1 getName():1 toHexString():1 hashCode():1 format():1 invokeCaseToString():1 ] invokeToJSONString[ getClass():2 invoke():2 getMethod():2 makeAccessible():2 toString():1 invokeToJSONString():1 ] invokeCaseToString[ toString():3 getClass():2 isEnum():1 isMethodDeclared():1 ] ,"Pinecones/Pinecone/src/main/java/com/pinecone/framework/system/prototype/PinenutTraits.java: [Extract Method(34), Add Attribute Modifier(2), Move Class(1), Split Package(1), Remove Class Modifier(1), Add Class Modifier(1)]"
com.pinecone.framework.unit.trie.UniTrieMaptron$EntryIterator,innerclass,105 -> 107,aabd5a2564dffcbbc49042636f4993bb02f718bf -> 61aeb8d7af8eea4a8eb05dec04b61faa26118cdc,"['https://github.com/DragonKingpin/Hydra/commit/aabd5a2564dffcbbc49042636f4993bb02f718bf', 'https://github.com/DragonKingpin/Hydra/commit/61aeb8d7af8eea4a8eb05dec04b61faa26118cdc', 'https://github.com/DragonKingpin/Hydra/commit/bf60de3ddaf9eed52b8a2971fdf70f657a5a830f', 'https://github.com/DragonKingpin/Hydra/commit/5915c0e98f16f344d1824e310031a261736ca444', 'https://github.com/DragonKingpin/Hydra/commit/0ee426716d633f40b3cfca8670ba5d0fcfb3726e', 'https://github.com/DragonKingpin/Hydra/commit/3056cbafc0ab889546c13a5c2a2877e25c57d6c2', 'https://github.com/DragonKingpin/Hydra/commit/d5d63500d680bf5a0e0939a0e26f280087189443']",69,58,11,10,5.0,5.0,1.0,1.0,0.0,0.0,61.0,54.0,0.0,0.0,21.0,20.0,14.0,12.0,next[ hasNext():1 advance():1 ] EntryIterator[ iterator():1 entrySet():1 push():1 advance():1 ] hasNext[  ] advance[ push():3 entrySet():2 isEmpty():2 pop():2 iterator():2 append():2 next():1 getKey():1 length():1 hasNext():1 peek():1 getValue():1 convertValue():1 getPath():1 toString():1 getNode():1 ] ,"Pinecones/Pinecone/src/main/java/com/pinecone/framework/unit/trie/UniTrieMaptron.java: [Add Attribute Modifier(8), Change Return Type(4), Rename Parameter(4), Change Parameter Type(4), Add Parameter(3), Add Method Annotation(3), Change Method Access Modifier(2), Rename Attribute(2), Extract Superclass(2)]"
com.pinecone.framework.lang.field.GenericStructure,class,214 -> 238,da49e711c5c1e9e764a5ead4d4d164a43f8ee356 -> 32ca42d624249ad30973bdb88c906ad8cb3ab1f0,"['https://github.com/DragonKingpin/Hydra/commit/008dcb5bb7d40349afd071c057215075e6c1f9cf', 'https://github.com/DragonKingpin/Hydra/commit/3f21523ec228604f903ea20ea230c45cfd6dd013', 'https://github.com/DragonKingpin/Hydra/commit/5b9200c67987e16453c834c2230d01ff48895ff7', 'https://github.com/DragonKingpin/Hydra/commit/da49e711c5c1e9e764a5ead4d4d164a43f8ee356', 'https://github.com/DragonKingpin/Hydra/commit/32ca42d624249ad30973bdb88c906ad8cb3ab1f0']",0,0,0,80,5.0,6.0,1.0,1.0,30.0,30.0,194.0,194.0,0.0,0.0,25.0,24.0,57.0,57.0,getStartOffset[  ] getName[ getValue():1 ] toJSONString[ append():6 length():2 deleteCharAt():1 getValue():1 getName():1 jsonQuote():1 toString():1 stringify():1 charAt():1 ] getDataField[  ] getTextField[  ] isEmpty[  ] setTextField[ getName():1 getTextField():1 equals():1 setValue():1 setTextField():1 ] setTextOffset[ arraycopy():1 resize():1 ] capacity[  ] findTextField[ getName():1 equals():1 ] getDataOffset[  ] getFields[ copyOfRange():1 ] size[  ] getTextOffset[  ] resize[ arraycopy():1 ] getSimpleName[ getName():1 split():1 ] setDataOffset[ size():1 arraycopy():1 resize():1 ] setDataField[ getName():1 getDataField():1 equals():1 setValue():1 setDataField():1 ] findDataField[ getName():1 equals():1 ] GenericStructure[  ] getSegments[  ] ,"Pinecones/Pinecone/src/main/java/com/pinecone/framework/lang/field/GenericStructure.java: [Extract Method(41), Parameterize Attribute(4)]"
com.pinecone.hydra.service.kom.entity.ArchServoElement,class,165 -> 171,5f923f8ac5616bdb5d2e910055ee42ee96efb59b -> 8f0952cb971b86460e40b37cac028ee0e8604ccf,"['https://github.com/DragonKingpin/Hydra/commit/5f923f8ac5616bdb5d2e910055ee42ee96efb59b', 'https://github.com/DragonKingpin/Hydra/commit/8f0952cb971b86460e40b37cac028ee0e8604ccf', 'https://github.com/DragonKingpin/Hydra/commit/aff234a4eb7877e3fdb8a4c514220ed30ea1ccb0']",0,0,0,22,5.0,5.0,3.0,3.0,191.0,191.0,84.0,84.0,2.0,2.0,8.0,7.0,22.0,22.0,getGuid[  ] getCreateTime[  ] getName[  ] setMetaGuid[  ] toJSONString[ encode():1 of():1 ] apply[ now():2 decode():1 ] setPath[  ] setCreateTime[  ] setType[  ] getUpdateTime[  ] getType[  ] ArchServoElement[ now():4 decode():1 ] getResourceType[  ] getPath[  ] setResourceType[  ] setUpdateTime[  ] toString[ toJSONString():1 ] setAlias[  ] getAlias[  ] getMetaGuid[  ] ,"Pinecones/Hydra/src/main/java/com/pinecone/hydra/service/kom/entity/ArchServoElement.java: [Pull Up Method(34), Pull Up Attribute(14), Extract Superclass(1)]"
com.pinecone.hydra.registry.entity.ArchConfigNode,class,142 -> 151,5ef0685c2608d5e111dd434ccf59c0b255567d72 -> b683c964230cb6bdb30948da9b6eb0f3803c0fdd,"['https://github.com/DragonKingpin/Hydra/commit/ccc389be794bb870fb36e94a12a29b3f8425e90a', 'https://github.com/DragonKingpin/Hydra/commit/6d0655f449d1d500acb3ec65c2b34c2e5d166c1b', 'https://github.com/DragonKingpin/Hydra/commit/e32e89fa8db4c35eeddf80c229e07c633328004e', 'https://github.com/DragonKingpin/Hydra/commit/5ef0685c2608d5e111dd434ccf59c0b255567d72', 'https://github.com/DragonKingpin/Hydra/commit/b683c964230cb6bdb30948da9b6eb0f3803c0fdd', 'https://github.com/DragonKingpin/Hydra/commit/07f7bb646855c138ddda5c2739c3ba426944323b', 'https://github.com/DragonKingpin/Hydra/commit/5915c0e98f16f344d1824e310031a261736ca444']",0,0,0,134,12.0,9.0,2.0,2.0,59.0,59.0,55.0,55.0,2.0,2.0,21.0,21.0,15.0,15.0,getGuid[  ] setName[  ] setGuid[  ] getCreateTime[  ] getName[  ] toJSONString[ encode():1 ] apply[  ] getRegistry[  ] getNsGuid[  ] getEnumId[  ] setNsGuid[  ] setCreateTime[  ] getParentGuid[  ] setConfigNodeMeta[  ] getConfigNodeMeta[  ] getUpdateTime[  ] setEnumId[  ] setNodeCommonData[  ] ArchConfigNode[  ] setUpdateTime[  ] getNodeCommonData[  ] toString[ toJSONString():1 ] setParentGuid[  ] ,"Pinecones/Hydra/src/main/java/com/pinecone/hydra/registry/entity/ArchConfigNode.java: [Pull Up Method(10), Remove Method Annotation(10), Change Return Type(8), Change Parameter Type(8), Pull Up Attribute(5), Change Attribute Type(4), Encapsulate Attribute(3), Rename Method(2), Extract Superclass(2)]"
com.pinecone.hydra.service.tree.entity.GenericServiceInstance,class,94 -> 97,6b41fe997e5081ec7392e53c5032f0a274a82a9b -> e88a64f467a8e44d7f13f99d944f6440a52147a7,"['https://github.com/DragonKingpin/Hydra/commit/c4c9f1a86de6d7080d96aedef0fc9a3c29b040fa', 'https://github.com/DragonKingpin/Hydra/commit/6b41fe997e5081ec7392e53c5032f0a274a82a9b', 'https://github.com/DragonKingpin/Hydra/commit/e88a64f467a8e44d7f13f99d944f6440a52147a7', 'https://github.com/DragonKingpin/Hydra/commit/82abb1ffd6d9a945589e80eebc69c3da2b16a263', 'https://github.com/DragonKingpin/Hydra/commit/03b455f8cad20f2e37826f29480aee14d33c5003', 'https://github.com/DragonKingpin/Hydra/commit/aabd5a2564dffcbbc49042636f4993bb02f718bf', 'https://github.com/DragonKingpin/Hydra/commit/301d10f55f881dc10bbff149503a73b6010dc6ff']",114,101,13,15,13.0,14.0,2.0,1.0,0.0,3.0,25.0,94.0,0.0,0.0,13.0,42.0,3.0,16.0,GenericServiceInstance[ getServiceFamilyTreeManipulator():1 getServiceMetaManipulator():1 getCommonDataManipulator():1 getScopeTreeManipulator():1 ] get[ get():2 getWideData():2 getParentGUID():2 put():2 inherit():1 ] inherit[ get():2 getClass():1 getDeclaredFields():1 set():1 setAccessible():1 isNull():1 ] clear[ remove():3 removePath():1 removeByChildGUID():1 getNodeMetadataGUID():1 getBaseDataGUID():1 getNode():1 removeNode():1 removeByParentGUID():1 ] getWideData[ setName():1 setGuid():1 getCreateTime():1 getName():1 getServiceMeta():1 getBaseDataGUID():1 setScenario():1 setDescription():1 setPrimaryImplLang():1 getDescription():1 setLevel():1 trace():1 getExtraInformation():1 getResourceType():1 getPath():1 getScenario():1 setExtraInformation():1 getNodeMetadataGUID():1 setPath():1 setCreateTime():1 setType():1 getNodeMetadata():1 getPrimaryImplLang():1 getLevel():1 getUpdateTime():1 getType():1 getParentByChildGUID():1 setResourceType():1 setUpdateTime():1 getNode():1 setParentGUID():1 ] put[ put():1 ] remove[ getGuid():3 isEmpty():2 clear():2 getChildNode():1 removeInheritance():1 getParentNode():1 remove():1 ] ,"Pinecones/Hydra/src/main/java/com/pinecone/hydra/service/tree/entity/GenericServiceInstance.java: [Rename Variable(6), Change Attribute Access Modifier(5), Pull Up Method(5), Pull Up Attribute(5), Change Variable Type(4), Change Method Access Modifier(4), Add Method Annotation(3), Extract Superclass(2), Change Return Type(2)]"
com.pinecone.hydra.registry.entity.GenericAttributes,class,142 -> 151,5ef0685c2608d5e111dd434ccf59c0b255567d72 -> b683c964230cb6bdb30948da9b6eb0f3803c0fdd,"['https://github.com/DragonKingpin/Hydra/commit/5ef0685c2608d5e111dd434ccf59c0b255567d72', 'https://github.com/DragonKingpin/Hydra/commit/b683c964230cb6bdb30948da9b6eb0f3803c0fdd']",0,0,0,134,7.0,6.0,1.0,1.0,2.0,2.0,90.0,90.0,0.0,0.0,21.0,21.0,24.0,24.0,getGuid[  ] setGuid[  ] getAttributes[  ] toJSONString[ stringify():1 ] clear[ clearAttributes():1 clear():1 ] insert[ insertAttribute():1 containsKey():1 put():1 ] update[ updateAttribute():1 containsKey():1 put():1 ] setAttributes[ getKey():1 getValue():1 entrySet():1 put():1 ] parentElement[  ] put[ updateAttribute():1 insertAttribute():1 containsKey():1 put():1 ] remove[ toString():5 containsKey():2 remove():2 removeAttributeWithValue():1 removeAttribute():1 ] setAttribute[ put():1 ] getAttribute[ get():1 ] putAll[ getKey():1 getValue():1 entrySet():1 put():1 ] GenericAttributes[  ] toString[ toJSONString():1 ] ,Pinecones/Hydra/src/main/java/com/pinecone/hydra/registry/entity/GenericAttributes.java: [Move Method(1)]
com.pinecone.summer.ArchWizardSummoner,class,5 -> 100,2e5dd9ae1cc5ca4804309a547b9bd4218d28a438 -> 8b1a61b80b938fa8a2a6fe393ecc2a35c7f071d9,"['https://github.com/DragonKingpin/Hydra/commit/2e5dd9ae1cc5ca4804309a547b9bd4218d28a438', 'https://github.com/DragonKingpin/Hydra/commit/8b1a61b80b938fa8a2a6fe393ecc2a35c7f071d9', 'https://github.com/DragonKingpin/Hydra/commit/21704eb75629096383cc09c991d9e3287589bc27', 'https://github.com/DragonKingpin/Hydra/commit/83c996fcf8bb94d25a8928a4bcb422f73cb46935', 'https://github.com/DragonKingpin/Hydra/commit/03b455f8cad20f2e37826f29480aee14d33c5003', 'https://github.com/DragonKingpin/Hydra/commit/0519bddbf8b71edae74daf65041de5ef0d81683f', 'https://github.com/DragonKingpin/Hydra/commit/031328204a041dd5a69e677e4a58650e6055906e']",0,0,0,87,9.0,8.0,1.0,1.0,98.0,98.0,119.0,119.0,0.0,0.0,29.0,29.0,30.0,30.0,summon[ soulBound():1 spawnWizardControl():1 beforeSummon():1 spawnWizardModel():1 revealArchetype():1 ] summonIfExist[ summon():1 getDispatcher():1 traceSystem404Error():1 ] executeAfterSummonSequence[ afterSummon():1 summoning():1 ] ArchWizardSummoner[ getHostSystem():1 ] spawnWizardControl[ spawnWizardControlByCallHisName():1 spawnFullControlPrototypeName():1 ] beforeSummon[ beforeSummon():2 ] spawnWizardModel[ spawnFullModelPrototypeName():1 spawnWizardModelByCallHisName():1 ] spawnWizardControlByCallHisName[ println():1 forName():1 printStackTrace():1 newInstance():1 toString():1 getConstructor():1 ] soulBound[ soulBound():2 ] queryNamespace[ getWizardPackageName():1 ] getSystem[  ] getLastSummoned[  ] spawnFullControlPrototypeName[ queryNamespace():1 getControlClassSuffix():1 ] summonAndExecute[ summonIfExist():1 executeAfterSummonSequence():1 ] spawnFullModelPrototypeName[ queryNamespace():1 getModelClassSuffix():1 ] revealArchetype[  ] spawnWizardModelByCallHisName[ println():1 forName():1 printStackTrace():1 newInstance():1 toString():1 getConstructor():1 ] ,"Pinecones/Summer/src/main/java/com/pinecone/summer/ArchWizardSummoner.java: [Extract Method(8), Change Return Type(6), Change Parameter Type(6), Change Variable Type(4), Extract Variable(3), Rename Method(2), Add Parameter(2), Move And Rename Class(1), Move Package(1), Extract Interface(1)]"
